date,YR,MTH,DAY,DIR,SPD,TEMPc,DEWPc,RelHUM,SD,PRCP,Mean Daily Max 8-hr Ozone Concentration,Total_Count,Tcount_abvMedian,GBTpredict2014,GBTacc,color0,color1
2014-11-07,2014,11,7,321.7857142857143,12.035714285714285,9.226190476190476,4.365079365079366,75.69444444444446,0.0,0.0,0.02125,321.0,1,1,True,#909090,#f00
2014-11-08,2014,11,8,277.14285714285717,9.535714285714286,4.920634920634919,-3.4920634920634903,57.936507936507944,0.0,0.0,0.02275,302.0,1,1,True,#9c9c9c,#f00
2014-11-09,2014,11,9,246.42857142857144,8.464285714285714,9.067460317460318,0.0793650793650793,55.05952380952379,0.0,0.0,0.019500000000000003,322.0,1,1,True,#8f8f8f,#f00
2014-11-10,2014,11,10,155.71428571428572,3.9642857142857135,8.908730158730156,0.1587301587301587,56.25,0.0,0.0,0.012,365.0,1,1,True,#727272,#f00
2014-11-11,2014,11,11,186.78571428571428,4.321428571428571,11.170634920634923,7.1428571428571415,79.8611111111111,0.0,0.0,0.027999999999999997,307.0,1,1,True,#999,#f00
2014-11-12,2014,11,12,158.6206896551724,4.310344827586206,15.153256704980846,12.183908045977015,85.15325670498079,0.0,0.0,0.01325,353.0,1,1,True,#7a7a7a,#f00
2014-11-13,2014,11,13,330.7142857142857,8.607142857142858,6.924603174603172,-2.2222222222222223,54.26587301587301,0.0,0.2,0.01475,349.0,1,1,True,#7d7d7d,#f00
2014-11-14,2014,11,14,300.0,11.535714285714285,3.6904761904761902,-3.5912698412698414,63.59126984126983,0.0,0.06,0.02475,337.0,1,1,True,#858585,#f00
2014-11-15,2014,11,15,291.07142857142856,8.357142857142858,2.4007936507936507,-7.996031746031747,48.01587301587301,0.0,0.0,0.03025,279.0,1,1,True,#acacac,#f00
2014-11-16,2014,11,16,156.07142857142858,4.428571428571429,2.6587301587301586,-5.03968253968254,61.507936507936535,0.0,0.03,0.019250000000000003,309.0,1,1,True,#989898,#f00
2014-11-17,2014,11,17,101.78571428571428,4.571428571428571,5.892857142857145,3.5515873015873014,88.29365079365074,0.0,1.54,0.02025,352.0,1,1,True,#7b7b7b,#f00
2014-11-18,2014,11,18,268.2142857142857,19.035714285714285,2.043650793650793,-7.956349206349207,50.00000000000001,0.0,0.0,0.02575,351.0,1,1,True,#7b7b7b,#f00
2014-11-19,2014,11,19,249.28571428571428,14.607142857142858,-3.2539682539682544,-15.674603174603172,37.8968253968254,0.0,0.0,0.021333333333333333,325.0,1,1,True,#8d8d8d,#f00
2014-11-20,2014,11,20,228.2142857142857,11.357142857142858,2.3611111111111107,-8.015873015873012,48.11507936507938,0.0,0.0,0.02366666666666667,365.0,1,1,True,#727272,#f00
2014-11-21,2014,11,21,287.14285714285717,12.571428571428573,-0.21825396825396806,-13.234126984126993,34.920634920634924,0.0,0.0,0.02575,286.0,1,1,True,#a7a7a7,#f00
2014-11-22,2014,11,22,217.5,8.464285714285714,0.257936507936508,-11.031746031746037,43.5515873015873,0.0,0.0,0.0165,289.0,1,1,True,#a5a5a5,#f00
2014-11-23,2014,11,23,194.64285714285717,8.107142857142858,8.115079365079366,-4.861111111111111,35.11904761904763,0.0,0.0,0.02,287.0,1,1,True,#a7a7a7,#f00
2014-11-24,2014,11,24,140.68965517241378,11.93103448275862,16.360153256704983,11.111111111111116,73.75478927203069,0.0,0.7,0.0255,370.0,1,1,True,#6e6e6e,#f00
2014-11-25,2014,11,25,242.14285714285717,12.464285714285715,15.396825396825395,5.11904761904762,48.611111111111114,0.0,0.0,0.018750000000000003,379.0,1,1,True,#686868,#f00
2014-11-26,2014,11,26,158.6206896551724,10.551724137931034,5.306513409961684,0.26819923371647514,74.80842911877394,0.10344827586206896,1.24,0.017750000000000002,300.0,1,1,True,#9e9e9e,#f00
2014-11-27,2014,11,27,323.10344827586215,8.724137931034482,2.452107279693488,-0.11494252873563215,87.16475095785442,0.1724137931034483,0.02,0.0175,256.0,0,1,False,#bcbcbc,#f00
2014-11-28,2014,11,28,323.2142857142857,10.5,0.37698412698412703,-6.250000000000001,66.86507936507937,0.0,0.0,0.027000000000000003,329.0,1,1,True,#8a8a8a,#f00
2014-11-29,2014,11,29,191.78571428571428,4.321428571428571,-1.4880952380952377,-9.384920634920636,60.51587301587302,0.0,0.0,0.02175,354.0,1,1,True,#797979,#f00
2014-11-30,2014,11,30,156.78571428571428,5.4642857142857135,7.16269841269841,-0.5753968253968249,61.30952380952383,0.0,0.0,0.02225,304.0,1,1,True,#9b9b9b,#f00
2014-12-01,2014,12,1,248.88888888888889,8.555555555555555,11.090534979423866,4.979423868312757,69.44444444444447,0.0,0.09,0.025,459.0,1,1,True,#323232,#f00
2014-12-02,2014,12,2,144.28571428571428,12.714285714285715,3.829365079365079,-2.5,68.35317460317461,0.0,0.08,0.025,396.0,1,1,True,#5d5d5d,#f00
2014-12-03,2014,12,3,150.0,8.633333333333333,6.1111111111111125,5.166666666666668,95.27777777777771,0.0,0.06,0.01575,369.0,1,1,True,#6f6f6f,#f00
2014-12-04,2014,12,4,293.57142857142856,10.071428571428571,4.484126984126985,-3.80952380952381,58.53174603174603,0.0,0.0,0.02025,357.0,1,1,True,#777,#f00
2014-12-05,2014,12,5,45.714285714285715,9.428571428571429,2.6388888888888893,-3.134920634920636,71.13095238095238,0.0,0.51,0.017666666666666667,349.0,1,1,True,#7d7d7d,#f00
2014-12-06,2014,12,6,51.33333333333334,3.2,6.37037037037037,5.777777777777778,97.037037037037,0.0,1.22,0.019000000000000003,307.0,1,1,True,#999,#f00
2014-12-07,2014,12,7,137.14285714285714,20.892857142857142,4.047619047619048,-3.253968253968253,63.492063492063494,0.0,0.04,0.029666666666666664,334.0,1,1,True,#878787,#f00
2014-12-08,2014,12,8,22.142857142857146,15.535714285714285,-2.261904761904762,-11.091269841269838,55.8531746031746,0.0,0.0,0.026000000000000002,450.0,1,1,True,#383838,#f00
2014-12-09,2014,12,9,93.79310344827586,18.448275862068964,3.352490421455939,1.264367816091954,89.55938697318004,0.0,2.54,0.0245,396.0,1,1,True,#5d5d5d,#f00
2014-12-10,2014,12,10,311.7857142857143,14.178571428571427,4.166666666666667,0.4563492063492061,81.44841269841268,0.0,0.08,0.019500000000000003,390.0,1,1,True,#616161,#f00
2014-12-11,2014,12,11,259.64285714285717,15.142857142857142,1.0714285714285716,-4.126984126984127,74.00793650793649,0.0,0.01,0.019500000000000003,394.0,1,1,True,#5e5e5e,#f00
2014-12-12,2014,12,12,289.2857142857143,11.714285714285715,1.4285714285714284,-4.8809523809523805,68.45238095238098,0.0,0.0,0.02225,326.0,1,1,True,#8c8c8c,#f00
2014-12-13,2014,12,13,337.6666666666667,12.866666666666667,3.2037037037037037,-3.5555555555555562,66.20370370370368,0.0,0.0,0.026,272.0,1,1,True,#b1b1b1,#f00
2014-12-14,2014,12,14,342.14285714285717,11.142857142857142,4.92063492063492,-1.1111111111111114,69.84126984126982,0.0,0.0,0.01325,263.0,0,1,False,#b7b7b7,#f00
2014-12-15,2014,12,15,256.7857142857143,4.714285714285714,5.099206349206347,-0.9722222222222228,69.64285714285715,0.0,0.0,0.01,440.0,1,1,True,#3f3f3f,#f00
2014-12-16,2014,12,16,41.785714285714285,3.1071428571428568,4.8015873015873,1.805555555555556,85.01984126984125,0.0,0.2,0.0025,412.0,1,1,True,#525252,#f00
2014-12-17,2014,12,17,225.86206896551724,8.931034482758621,8.639846743295017,5.363984674329503,83.62068965517243,0.0,0.02,0.015666666666666666,329.0,1,1,True,#8a8a8a,#f00
2014-12-18,2014,12,18,286.42857142857144,15.214285714285715,4.742063492063491,-3.908730158730159,56.74603174603174,0.0,0.0,0.017,353.0,1,1,True,#7a7a7a,#f00
2014-12-19,2014,12,19,308.2142857142857,12.607142857142858,2.6190476190476195,-4.682539682539684,63.4920634920635,0.0,0.0,0.019750000000000004,329.0,1,1,True,#8a8a8a,#f00
2014-12-20,2014,12,20,328.57142857142856,8.142857142857142,0.03968253968253969,-6.091269841269843,69.34523809523809,0.0,0.0,0.02075,310.0,1,1,True,#979797,#f00
2014-12-21,2014,12,21,295.5172413793104,7.689655172413793,0.8045977011494251,-4.099616858237545,75.47892720306515,0.0,0.0,0.01275,292.0,1,1,True,#a3a3a3,#f00
2014-12-22,2014,12,22,53.214285714285715,7.642857142857142,2.9761904761904767,0.29761904761904784,86.60714285714285,0.0,0.04,0.02475,437.0,1,1,True,#414141,#f00
2014-12-23,2014,12,23,35.714285714285715,8.75,7.420634920634923,6.686507936507938,96.32936507936505,0.0,0.16,0.0245,326.0,1,1,True,#8c8c8c,#f00
2014-12-24,2014,12,24,28.57142857142857,6.321428571428571,8.174603174603174,7.857142857142858,98.4126984126984,0.0,0.8,0.011500000000000002,310.0,1,1,True,#979797,#f00
2014-12-26,2014,12,26,252.85714285714286,8.785714285714286,6.13095238095238,-1.4484126984126988,62.10317460317462,0.0,0.0,0.021,446.0,1,1,True,#3b3b3b,#f00
2014-12-27,2014,12,27,185.0,4.75,6.686507936507938,-0.19841269841269832,65.57539682539682,0.0,0.0,0.0115,429.0,1,1,True,#474747,#f00
2014-12-28,2014,12,28,224.28571428571428,6.2857142857142865,8.095238095238098,3.869047619047621,78.86904761904762,0.0,0.1,0.01675,367.0,1,1,True,#707070,#f00
2014-12-29,2014,12,29,302.85714285714283,9.857142857142858,5.357142857142857,-4.583333333333333,50.29761904761904,0.0,0.0,0.02525,421.0,1,1,True,#4c4c4c,#f00
2014-12-30,2014,12,30,318.2142857142857,9.964285714285714,0.2579365079365079,-8.928571428571429,54.067460317460316,0.0,0.0,0.02,373.0,1,1,True,#6c6c6c,#f00
2014-12-31,2014,12,31,241.07142857142856,8.571428571428571,-2.1230158730158726,-12.162698412698411,49.8015873015873,0.0,0.0,0.02475,254.0,0,1,False,#bdbdbd,#f00
