,Date,YR,MTH,DAY,DIR,SPD,TEMPc,DEWPc,RelHUM,SD,TAVE (C),SNOW (in),PRCP (in),Mean Daily Max 8-hr Ozone Concentration,Daily Mean PM2.5 Concentration,Total_Count,Count_(Age_group_0-4),Count_(Age_group_5-17),Count_(Age_group_18-64),Count_(Age_group_65+)
2580,2013-01-28,2013,1,28,194.48275862068962,4.0,-0.7471264367816091,-6.513409961685825,71.16858237547892,0.0,0.5555555555555556,0.0,0.22,0.00575,24.042857142857148,324.0,51.0,67.0,171.0,35.0
2581,2013-01-29,2013,1,29,195.0,5.428571428571429,4.940476190476192,2.6984126984126973,88.78968253968254,0.0,6.111111111111112,0.0,0.06,0.00475,27.55,356.0,48.0,82.0,198.0,28.0
2582,2013-01-30,2013,1,30,68.70967741935483,4.258064516129032,8.154121863799284,6.935483870967741,93.9068100358423,0.0,9.444444444444443,0.0,0.04,0.02633333333333333,19.0,313.0,45.0,72.0,161.0,35.0
2583,2013-01-31,2013,1,31,208.2142857142857,23.67857142857143,10.674603174603176,3.5515873015873014,64.38492063492063,0.0,7.777777777777778,0.0,0.9,0.02825,5.314285714285715,303.0,47.0,52.0,165.0,39.0
2584,2013-02-01,2013,2,1,268.92857142857144,17.0,-1.0714285714285714,-12.123015873015875,44.742063492063494,0.0,-2.2222222222222223,0.0,0.0,0.024,9.0,288.0,43.0,59.0,151.0,35.0
2585,2013-02-02,2013,2,2,277.5,12.035714285714285,-4.146825396825399,-13.888888888888886,51.28968253968255,0.0,-4.4444444444444455,0.1,0.02,0.018000000000000002,10.957142857142856,242.0,33.0,42.0,135.0,32.0
2586,2013-02-03,2013,2,3,194.1379310344828,5.758620689655173,-2.988505747126436,-7.088122605363985,79.50191570881229,0.0,-2.7777777777777777,0.3,0.02,0.0175,18.413333333333334,274.0,45.0,59.0,153.0,17.0
2587,2013-02-04,2013,2,4,266.07142857142856,13.678571428571427,-2.57936507936508,-11.527777777777775,55.2579365079365,0.0,-2.7777777777777777,0.0,0.0,0.025,12.183333333333332,343.0,32.0,93.0,188.0,30.0
2588,2013-02-05,2013,2,5,95.66666666666669,5.633333333333334,-1.7037037037037042,-5.648148148148148,80.2777777777778,0.0,-1.1111111111111112,0.4,0.02,0.01,17.785714285714285,359.0,58.0,93.0,174.0,34.0
2589,2013-02-06,2013,2,6,226.25,7.875,0.8680555555555556,-3.732638888888888,76.9965277777778,0.0,1.1111111111111112,0.0,0.0,0.02625,18.553846153846152,311.0,61.0,76.0,152.0,22.0
