,Date,YR,MTH,DAY,Total_Count,Count_(Age_group_0-4),Count_(Age_group_5-17),Count_(Age_group_18-64),Count_(Age_group_65+)
1994,2011-06-18,2011,6,18,167.0,33.0,26.0,79.0,29.0
1995,2011-06-19,2011,6,19,170.0,27.0,34.0,89.0,20.0
1996,2011-06-20,2011,6,20,198.0,21.0,23.0,132.0,22.0
1997,2011-06-21,2011,6,21,203.0,33.0,34.0,117.0,19.0
1998,2011-06-22,2011,6,22,164.0,17.0,23.0,105.0,19.0
1999,2011-06-23,2011,6,23,182.0,28.0,24.0,104.0,26.0
2000,2011-06-24,2011,6,24,147.0,22.0,23.0,90.0,12.0
2001,2011-06-25,2011,6,25,129.0,16.0,29.0,69.0,15.0
2002,2011-06-26,2011,6,26,138.0,29.0,22.0,70.0,17.0
2003,2011-06-27,2011,6,27,202.0,28.0,33.0,117.0,24.0
2004,2011-06-28,2011,6,28,172.0,27.0,23.0,104.0,18.0
2005,2011-06-29,2011,6,29,162.0,29.0,19.0,89.0,25.0
2006,2011-06-30,2011,6,30,166.0,20.0,29.0,98.0,19.0
2007,2011-07-01,2011,7,1,164.0,25.0,31.0,94.0,14.0
2008,2011-07-02,2011,7,2,133.0,22.0,28.0,71.0,12.0
2009,2011-07-03,2011,7,3,160.0,29.0,23.0,91.0,17.0
2010,2011-07-04,2011,7,4,141.0,25.0,25.0,81.0,10.0
2011,2011-07-05,2011,7,5,189.0,23.0,25.0,127.0,14.0
2012,2011-07-06,2011,7,6,200.0,25.0,20.0,133.0,22.0
2013,2011-07-07,2011,7,7,189.0,16.0,26.0,124.0,23.0
2014,2011-07-08,2011,7,8,180.0,20.0,18.0,123.0,19.0
2015,2011-07-09,2011,7,9,155.0,22.0,10.0,100.0,23.0
2016,2011-07-10,2011,7,10,144.0,13.0,20.0,99.0,12.0
2017,2011-07-11,2011,7,11,216.0,25.0,30.0,143.0,18.0
2018,2011-07-12,2011,7,12,170.0,22.0,20.0,108.0,20.0
2019,2011-07-13,2011,7,13,145.0,13.0,21.0,93.0,18.0
2020,2011-07-14,2011,7,14,150.0,19.0,12.0,101.0,18.0
2021,2011-07-15,2011,7,15,157.0,20.0,23.0,91.0,23.0
2022,2011-07-16,2011,7,16,150.0,22.0,15.0,91.0,22.0
2023,2011-07-17,2011,7,17,143.0,21.0,19.0,85.0,18.0
2024,2011-07-18,2011,7,18,182.0,21.0,31.0,116.0,14.0
2025,2011-07-19,2011,7,19,168.0,22.0,19.0,115.0,12.0
2026,2011-07-20,2011,7,20,182.0,15.0,26.0,123.0,18.0
2027,2011-07-21,2011,7,21,181.0,21.0,19.0,121.0,20.0
2028,2011-07-22,2011,7,22,168.0,15.0,26.0,113.0,14.0
2029,2011-07-23,2011,7,23,151.0,9.0,21.0,107.0,14.0
2030,2011-07-24,2011,7,24,169.0,24.0,22.0,112.0,11.0
2031,2011-07-25,2011,7,25,205.0,29.0,26.0,128.0,22.0
2032,2011-07-26,2011,7,26,167.0,16.0,19.0,119.0,13.0
2033,2011-07-27,2011,7,27,151.0,13.0,22.0,100.0,16.0
2034,2011-07-28,2011,7,28,158.0,18.0,15.0,108.0,17.0
2035,2011-07-29,2011,7,29,150.0,19.0,14.0,107.0,10.0
2036,2011-07-30,2011,7,30,117.0,17.0,14.0,74.0,12.0
2037,2011-07-31,2011,7,31,123.0,19.0,20.0,68.0,16.0
2038,2011-08-01,2011,8,1,182.0,22.0,21.0,115.0,24.0
2039,2011-08-02,2011,8,2,154.0,23.0,23.0,92.0,16.0
2040,2011-08-03,2011,8,3,160.0,25.0,16.0,105.0,14.0
2041,2011-08-04,2011,8,4,171.0,28.0,19.0,107.0,17.0
2042,2011-08-05,2011,8,5,144.0,18.0,21.0,87.0,18.0
2043,2011-08-06,2011,8,6,136.0,23.0,17.0,78.0,18.0
2044,2011-08-07,2011,8,7,151.0,33.0,15.0,83.0,20.0
2045,2011-08-08,2011,8,8,172.0,22.0,26.0,111.0,13.0
2046,2011-08-09,2011,8,9,171.0,27.0,20.0,101.0,23.0
2047,2011-08-10,2011,8,10,178.0,27.0,29.0,100.0,22.0
2048,2011-08-11,2011,8,11,124.0,12.0,12.0,86.0,14.0
2049,2011-08-12,2011,8,12,157.0,23.0,21.0,102.0,11.0
2050,2011-08-13,2011,8,13,142.0,19.0,21.0,82.0,20.0
2051,2011-08-14,2011,8,14,158.0,22.0,19.0,96.0,21.0
2052,2011-08-15,2011,8,15,180.0,20.0,21.0,112.0,27.0
2053,2011-08-16,2011,8,16,178.0,25.0,25.0,107.0,21.0
2054,2011-08-17,2011,8,17,162.0,15.0,26.0,98.0,23.0
2055,2011-08-18,2011,8,18,173.0,20.0,25.0,108.0,20.0
2056,2011-08-19,2011,8,19,154.0,16.0,13.0,101.0,24.0
2057,2011-08-20,2011,8,20,149.0,21.0,14.0,95.0,19.0
2058,2011-08-21,2011,8,21,156.0,24.0,26.0,97.0,9.0
2059,2011-08-22,2011,8,22,198.0,21.0,29.0,132.0,16.0
2060,2011-08-23,2011,8,23,158.0,24.0,26.0,95.0,13.0
2061,2011-08-24,2011,8,24,132.0,18.0,17.0,82.0,14.0
2062,2011-08-25,2011,8,25,153.0,20.0,20.0,95.0,18.0
2063,2011-08-26,2011,8,26,174.0,39.0,24.0,100.0,11.0
2064,2011-08-27,2011,8,27,139.0,11.0,19.0,83.0,17.0
2065,2011-08-28,2011,8,28,118.0,17.0,18.0,75.0,8.0
2066,2011-08-29,2011,8,29,248.0,18.0,31.0,171.0,28.0
2067,2011-08-30,2011,8,30,187.0,26.0,25.0,114.0,22.0
2068,2011-08-31,2011,8,31,168.0,15.0,28.0,110.0,15.0
2069,2011-09-01,2011,9,1,159.0,16.0,20.0,105.0,18.0
2070,2011-09-02,2011,9,2,165.0,25.0,17.0,103.0,19.0
2071,2011-09-03,2011,9,3,143.0,13.0,22.0,91.0,17.0
2072,2011-09-04,2011,9,4,161.0,29.0,22.0,97.0,13.0
2073,2011-09-05,2011,9,5,174.0,25.0,29.0,97.0,23.0
2074,2011-09-06,2011,9,6,167.0,19.0,14.0,120.0,14.0
2075,2011-09-07,2011,9,7,189.0,22.0,25.0,125.0,17.0
2076,2011-09-08,2011,9,8,180.0,26.0,29.0,103.0,22.0
2077,2011-09-09,2011,9,9,163.0,21.0,15.0,101.0,26.0
2078,2011-09-10,2011,9,10,172.0,26.0,27.0,97.0,22.0
2079,2011-09-11,2011,9,11,158.0,19.0,29.0,89.0,21.0
2080,2011-09-12,2011,9,12,250.0,47.0,41.0,139.0,23.0
2081,2011-09-13,2011,9,13,215.0,43.0,43.0,109.0,20.0
2082,2011-09-14,2011,9,14,211.0,41.0,34.0,112.0,24.0
2083,2011-09-15,2011,9,15,218.0,49.0,45.0,108.0,16.0
2084,2011-09-16,2011,9,16,264.0,50.0,70.0,125.0,19.0
2085,2011-09-17,2011,9,17,244.0,49.0,58.0,121.0,16.0
2086,2011-09-18,2011,9,18,327.0,72.0,95.0,129.0,15.0
2087,2011-09-19,2011,9,19,436.0,82.0,127.0,183.0,19.0
2088,2011-09-20,2011,9,20,347.0,75.0,93.0,143.0,15.0
2089,2011-09-21,2011,9,21,371.0,107.0,94.0,120.0,27.0
2090,2011-09-22,2011,9,22,286.0,67.0,70.0,134.0,15.0
2091,2011-09-23,2011,9,23,281.0,69.0,73.0,124.0,15.0
2092,2011-09-24,2011,9,24,262.0,68.0,67.0,116.0,11.0
2093,2011-09-25,2011,9,25,302.0,67.0,73.0,142.0,20.0
2094,2011-09-26,2011,9,26,386.0,72.0,115.0,175.0,24.0
2095,2011-09-27,2011,9,27,297.0,55.0,76.0,137.0,29.0
2096,2011-09-28,2011,9,28,299.0,52.0,59.0,171.0,17.0
2097,2011-09-29,2011,9,29,217.0,46.0,30.0,124.0,17.0
2098,2011-09-30,2011,9,30,251.0,39.0,41.0,144.0,27.0
2099,2011-10-01,2011,10,1,277.0,50.0,58.0,153.0,16.0
2100,2011-10-02,2011,10,2,301.0,54.0,70.0,156.0,21.0
2101,2011-10-03,2011,10,3,373.0,53.0,90.0,196.0,33.0
2102,2011-10-04,2011,10,4,317.0,47.0,55.0,175.0,40.0
2103,2011-10-05,2011,10,5,292.0,47.0,57.0,168.0,20.0
2104,2011-10-06,2011,10,6,292.0,46.0,57.0,167.0,22.0
2105,2011-10-07,2011,10,7,257.0,53.0,49.0,141.0,14.0
2106,2011-10-08,2011,10,8,295.0,66.0,55.0,156.0,18.0
2107,2011-10-09,2011,10,9,295.0,69.0,53.0,154.0,19.0
2108,2011-10-10,2011,10,10,333.0,58.0,75.0,172.0,28.0
2109,2011-10-11,2011,10,11,340.0,75.0,87.0,158.0,20.0
2110,2011-10-12,2011,10,12,313.0,61.0,76.0,150.0,26.0
2111,2011-10-13,2011,10,13,337.0,59.0,76.0,171.0,31.0
2112,2011-10-14,2011,10,14,292.0,49.0,54.0,165.0,24.0
2113,2011-10-15,2011,10,15,252.0,42.0,50.0,137.0,23.0
2114,2011-10-16,2011,10,16,317.0,55.0,94.0,155.0,13.0
2115,2011-10-17,2011,10,17,395.0,72.0,117.0,182.0,24.0
2116,2011-10-18,2011,10,18,345.0,70.0,78.0,173.0,24.0
2117,2011-10-19,2011,10,19,324.0,51.0,75.0,171.0,27.0
2118,2011-10-20,2011,10,20,269.0,57.0,62.0,127.0,23.0
2119,2011-10-21,2011,10,21,276.0,76.0,55.0,123.0,22.0
2120,2011-10-22,2011,10,22,253.0,52.0,62.0,123.0,16.0
2121,2011-10-23,2011,10,23,309.0,65.0,80.0,140.0,24.0
2122,2011-10-24,2011,10,24,398.0,80.0,119.0,177.0,22.0
2123,2011-10-25,2011,10,25,341.0,78.0,94.0,154.0,15.0
2124,2011-10-26,2011,10,26,322.0,59.0,85.0,155.0,23.0
2125,2011-10-27,2011,10,27,313.0,73.0,64.0,150.0,26.0
2126,2011-10-28,2011,10,28,302.0,70.0,84.0,127.0,21.0
2127,2011-10-29,2011,10,29,252.0,48.0,65.0,116.0,23.0
2128,2011-10-30,2011,10,30,363.0,72.0,108.0,158.0,25.0
2129,2011-10-31,2011,10,31,434.0,88.0,132.0,192.0,22.0
2130,2011-11-01,2011,11,1,394.0,93.0,112.0,172.0,17.0
2131,2011-11-02,2011,11,2,390.0,90.0,119.0,157.0,24.0
2132,2011-11-03,2011,11,3,338.0,87.0,82.0,149.0,20.0
2133,2011-11-04,2011,11,4,346.0,81.0,76.0,158.0,31.0
2134,2011-11-05,2011,11,5,360.0,92.0,97.0,152.0,19.0
2135,2011-11-06,2011,11,6,367.0,72.0,114.0,163.0,18.0
2136,2011-11-07,2011,11,7,468.0,96.0,147.0,194.0,31.0
2137,2011-11-08,2011,11,8,381.0,95.0,94.0,163.0,29.0
2138,2011-11-09,2011,11,9,408.0,106.0,121.0,155.0,26.0
2139,2011-11-10,2011,11,10,341.0,83.0,81.0,161.0,16.0
2140,2011-11-11,2011,11,11,333.0,92.0,60.0,158.0,23.0
2141,2011-11-12,2011,11,12,345.0,67.0,82.0,173.0,23.0
2142,2011-11-13,2011,11,13,341.0,64.0,94.0,161.0,22.0
2143,2011-11-14,2011,11,14,429.0,100.0,121.0,188.0,20.0
2144,2011-11-15,2011,11,15,377.0,104.0,83.0,159.0,31.0
2145,2011-11-16,2011,11,16,347.0,74.0,76.0,172.0,25.0
2146,2011-11-17,2011,11,17,308.0,82.0,64.0,140.0,22.0
2147,2011-11-18,2011,11,18,270.0,51.0,61.0,144.0,14.0
2148,2011-11-19,2011,11,19,286.0,53.0,72.0,136.0,25.0
2149,2011-11-20,2011,11,20,322.0,84.0,87.0,133.0,18.0
2150,2011-11-21,2011,11,21,368.0,82.0,100.0,159.0,27.0
2151,2011-11-22,2011,11,22,325.0,83.0,74.0,144.0,24.0
2152,2011-11-23,2011,11,23,300.0,87.0,65.0,127.0,21.0
2153,2011-11-24,2011,11,24,228.0,61.0,59.0,93.0,15.0
2154,2011-11-25,2011,11,25,349.0,82.0,70.0,174.0,23.0
2155,2011-11-26,2011,11,26,327.0,107.0,83.0,121.0,16.0
2156,2011-11-27,2011,11,27,332.0,84.0,95.0,141.0,12.0
2157,2011-11-28,2011,11,28,440.0,113.0,118.0,186.0,23.0
2158,2011-11-29,2011,11,29,392.0,87.0,92.0,186.0,27.0
2159,2011-11-30,2011,11,30,358.0,87.0,79.0,172.0,20.0
2160,2011-12-01,2011,12,1,323.0,88.0,63.0,156.0,16.0
2161,2011-12-02,2011,12,2,283.0,66.0,62.0,129.0,26.0
2162,2011-12-03,2011,12,3,279.0,73.0,56.0,137.0,13.0
2163,2011-12-04,2011,12,4,341.0,84.0,93.0,145.0,19.0
2164,2011-12-05,2011,12,5,413.0,92.0,115.0,175.0,31.0
2165,2011-12-06,2011,12,6,357.0,100.0,92.0,142.0,23.0
2166,2011-12-07,2011,12,7,364.0,89.0,86.0,157.0,32.0
2167,2011-12-08,2011,12,8,354.0,84.0,88.0,159.0,23.0
2168,2011-12-09,2011,12,9,315.0,74.0,90.0,141.0,10.0
2169,2011-12-10,2011,12,10,300.0,80.0,77.0,127.0,16.0
2170,2011-12-11,2011,12,11,343.0,99.0,93.0,138.0,13.0
2171,2011-12-12,2011,12,12,396.0,121.0,107.0,155.0,13.0
2172,2011-12-13,2011,12,13,419.0,84.0,123.0,173.0,38.0
2173,2011-12-14,2011,12,14,371.0,98.0,88.0,159.0,26.0
2174,2011-12-15,2011,12,15,293.0,85.0,68.0,118.0,22.0
2175,2011-12-16,2011,12,16,299.0,88.0,62.0,125.0,24.0
2176,2011-12-17,2011,12,17,268.0,68.0,70.0,115.0,15.0
2177,2011-12-18,2011,12,18,327.0,93.0,74.0,138.0,22.0
2178,2011-12-19,2011,12,19,412.0,96.0,112.0,185.0,19.0
2179,2011-12-20,2011,12,20,367.0,98.0,92.0,155.0,22.0
2180,2011-12-21,2011,12,21,336.0,81.0,84.0,148.0,23.0
2181,2011-12-22,2011,12,22,341.0,84.0,83.0,152.0,22.0
2182,2011-12-23,2011,12,23,274.0,73.0,46.0,131.0,24.0
2183,2011-12-24,2011,12,24,267.0,56.0,53.0,134.0,24.0
2184,2011-12-25,2011,12,25,253.0,67.0,58.0,112.0,16.0
2185,2011-12-26,2011,12,26,416.0,103.0,77.0,204.0,32.0
2186,2011-12-27,2011,12,27,378.0,89.0,69.0,184.0,36.0
2187,2011-12-28,2011,12,28,339.0,72.0,62.0,172.0,33.0
2188,2011-12-29,2011,12,29,330.0,78.0,43.0,184.0,25.0
2189,2011-12-30,2011,12,30,321.0,63.0,53.0,182.0,23.0
2190,2011-12-31,2011,12,31,205.0,45.0,25.0,112.0,23.0
2191,2012-01-01,2012,1,1,299.0,64.0,41.0,167.0,27.0
2192,2012-01-02,2012,1,2,361.0,76.0,63.0,188.0,34.0
2193,2012-01-03,2012,1,3,361.0,70.0,64.0,201.0,26.0
2194,2012-01-04,2012,1,4,379.0,60.0,70.0,219.0,30.0
2195,2012-01-05,2012,1,5,315.0,55.0,58.0,169.0,33.0
2196,2012-01-06,2012,1,6,281.0,60.0,43.0,150.0,28.0
2197,2012-01-07,2012,1,7,243.0,45.0,35.0,137.0,26.0
2198,2012-01-08,2012,1,8,246.0,53.0,45.0,127.0,21.0
2199,2012-01-09,2012,1,9,380.0,54.0,81.0,205.0,40.0
2200,2012-01-10,2012,1,10,281.0,51.0,65.0,143.0,22.0
2201,2012-01-11,2012,1,11,305.0,53.0,65.0,164.0,23.0
2202,2012-01-12,2012,1,12,267.0,40.0,43.0,154.0,30.0
2203,2012-01-13,2012,1,13,279.0,33.0,54.0,156.0,36.0
2204,2012-01-14,2012,1,14,203.0,41.0,28.0,117.0,17.0
2205,2012-01-15,2012,1,15,258.0,40.0,45.0,151.0,22.0
2206,2012-01-16,2012,1,16,287.0,59.0,50.0,145.0,33.0
2207,2012-01-17,2012,1,17,307.0,41.0,78.0,162.0,26.0
2208,2012-01-18,2012,1,18,321.0,58.0,70.0,174.0,18.0
2209,2012-01-19,2012,1,19,273.0,46.0,49.0,150.0,28.0
2210,2012-01-20,2012,1,20,234.0,41.0,42.0,129.0,22.0
2211,2012-01-21,2012,1,21,176.0,28.0,28.0,102.0,18.0
2212,2012-01-22,2012,1,22,241.0,45.0,60.0,108.0,28.0
2213,2012-01-23,2012,1,23,324.0,48.0,76.0,172.0,28.0
2214,2012-01-24,2012,1,24,270.0,33.0,52.0,166.0,19.0
2215,2012-01-25,2012,1,25,282.0,46.0,68.0,146.0,22.0
2216,2012-01-26,2012,1,26,246.0,36.0,59.0,137.0,14.0
2217,2012-01-27,2012,1,27,224.0,41.0,48.0,114.0,21.0
2218,2012-01-28,2012,1,28,225.0,42.0,45.0,117.0,21.0
2219,2012-01-29,2012,1,29,262.0,62.0,65.0,116.0,19.0
2220,2012-01-30,2012,1,30,319.0,47.0,88.0,163.0,21.0
2221,2012-01-31,2012,1,31,273.0,42.0,65.0,146.0,20.0
2222,2012-02-01,2012,2,1,207.0,38.0,39.0,99.0,31.0
2223,2012-02-02,2012,2,2,240.0,41.0,52.0,131.0,16.0
2224,2012-02-03,2012,2,3,228.0,41.0,51.0,121.0,15.0
2225,2012-02-04,2012,2,4,200.0,33.0,35.0,109.0,23.0
2226,2012-02-05,2012,2,5,237.0,38.0,52.0,125.0,22.0
2227,2012-02-06,2012,2,6,335.0,52.0,71.0,177.0,35.0
2228,2012-02-07,2012,2,7,287.0,60.0,63.0,142.0,22.0
2229,2012-02-08,2012,2,8,276.0,48.0,62.0,143.0,23.0
2230,2012-02-09,2012,2,9,261.0,45.0,55.0,126.0,35.0
2231,2012-02-10,2012,2,10,252.0,57.0,52.0,126.0,17.0
2232,2012-02-11,2012,2,11,248.0,51.0,48.0,131.0,18.0
2233,2012-02-12,2012,2,12,250.0,31.0,48.0,144.0,27.0
2234,2012-02-13,2012,2,13,353.0,63.0,72.0,188.0,30.0
2235,2012-02-14,2012,2,14,238.0,35.0,44.0,132.0,27.0
2236,2012-02-15,2012,2,15,314.0,50.0,80.0,156.0,28.0
2237,2012-02-16,2012,2,16,234.0,38.0,41.0,138.0,17.0
2238,2012-02-17,2012,2,17,280.0,55.0,52.0,149.0,24.0
2239,2012-02-18,2012,2,18,245.0,54.0,45.0,121.0,25.0
2240,2012-02-19,2012,2,19,250.0,50.0,64.0,117.0,19.0
2241,2012-02-20,2012,2,20,301.0,52.0,68.0,163.0,18.0
2242,2012-02-21,2012,2,21,310.0,60.0,65.0,161.0,24.0
2243,2012-02-22,2012,2,22,279.0,50.0,46.0,159.0,24.0
2244,2012-02-23,2012,2,23,286.0,47.0,48.0,169.0,22.0
2245,2012-02-24,2012,2,24,205.0,45.0,26.0,112.0,22.0
2246,2012-02-25,2012,2,25,236.0,33.0,33.0,144.0,26.0
2247,2012-02-26,2012,2,26,233.0,51.0,44.0,122.0,16.0
2248,2012-02-27,2012,2,27,314.0,49.0,51.0,183.0,31.0
2249,2012-02-28,2012,2,28,254.0,42.0,52.0,141.0,19.0
2250,2012-02-29,2012,2,29,283.0,46.0,54.0,163.0,20.0
2251,2012-03-01,2012,3,1,227.0,36.0,32.0,135.0,24.0
2252,2012-03-02,2012,3,2,230.0,38.0,40.0,138.0,14.0
2253,2012-03-03,2012,3,3,207.0,38.0,43.0,111.0,15.0
2254,2012-03-04,2012,3,4,276.0,51.0,60.0,141.0,24.0
2255,2012-03-05,2012,3,5,314.0,46.0,79.0,158.0,31.0
2256,2012-03-06,2012,3,6,306.0,48.0,75.0,156.0,27.0
2257,2012-03-07,2012,3,7,321.0,51.0,72.0,174.0,24.0
2258,2012-03-08,2012,3,8,263.0,45.0,53.0,145.0,20.0
2259,2012-03-09,2012,3,9,271.0,64.0,56.0,131.0,20.0
2260,2012-03-10,2012,3,10,272.0,40.0,65.0,151.0,16.0
2261,2012-03-11,2012,3,11,317.0,65.0,88.0,136.0,28.0
2262,2012-03-12,2012,3,12,350.0,67.0,92.0,165.0,26.0
2263,2012-03-13,2012,3,13,298.0,56.0,80.0,140.0,22.0
2264,2012-03-14,2012,3,14,298.0,43.0,65.0,163.0,27.0
2265,2012-03-15,2012,3,15,274.0,44.0,67.0,136.0,27.0
2266,2012-03-16,2012,3,16,315.0,58.0,73.0,157.0,27.0
2267,2012-03-17,2012,3,17,254.0,38.0,68.0,135.0,13.0
2268,2012-03-18,2012,3,18,324.0,69.0,97.0,130.0,28.0
2269,2012-03-19,2012,3,19,362.0,59.0,118.0,148.0,37.0
2270,2012-03-20,2012,3,20,315.0,59.0,77.0,147.0,32.0
2271,2012-03-21,2012,3,21,310.0,69.0,85.0,129.0,27.0
2272,2012-03-22,2012,3,22,286.0,64.0,61.0,134.0,27.0
2273,2012-03-23,2012,3,23,302.0,59.0,80.0,140.0,23.0
2274,2012-03-24,2012,3,24,258.0,48.0,61.0,125.0,24.0
2275,2012-03-25,2012,3,25,302.0,42.0,79.0,155.0,26.0
2276,2012-03-26,2012,3,26,385.0,64.0,120.0,166.0,35.0
2277,2012-03-27,2012,3,27,333.0,54.0,102.0,148.0,29.0
2278,2012-03-28,2012,3,28,283.0,43.0,75.0,149.0,16.0
2279,2012-03-29,2012,3,29,261.0,55.0,64.0,126.0,16.0
2280,2012-03-30,2012,3,30,252.0,32.0,58.0,140.0,22.0
2281,2012-03-31,2012,3,31,231.0,39.0,54.0,117.0,21.0
2282,2012-04-01,2012,4,1,301.0,55.0,78.0,151.0,17.0
2283,2012-04-02,2012,4,2,342.0,65.0,89.0,162.0,26.0
2284,2012-04-03,2012,4,3,304.0,45.0,73.0,156.0,30.0
2285,2012-04-04,2012,4,4,327.0,60.0,80.0,161.0,26.0
2286,2012-04-05,2012,4,5,246.0,37.0,61.0,131.0,17.0
2287,2012-04-06,2012,4,6,257.0,40.0,43.0,152.0,22.0
2288,2012-04-07,2012,4,7,247.0,52.0,47.0,131.0,17.0
2289,2012-04-08,2012,4,8,284.0,55.0,61.0,144.0,24.0
2290,2012-04-09,2012,4,9,364.0,55.0,60.0,200.0,49.0
2291,2012-04-10,2012,4,10,298.0,47.0,50.0,177.0,24.0
2292,2012-04-11,2012,4,11,334.0,40.0,70.0,200.0,24.0
2293,2012-04-12,2012,4,12,297.0,51.0,44.0,182.0,20.0
2294,2012-04-13,2012,4,13,299.0,41.0,65.0,164.0,29.0
2295,2012-04-14,2012,4,14,355.0,49.0,46.0,235.0,25.0
2296,2012-04-15,2012,4,15,414.0,47.0,103.0,241.0,23.0
2297,2012-04-16,2012,4,16,480.0,68.0,101.0,278.0,33.0
2298,2012-04-17,2012,4,17,483.0,48.0,136.0,276.0,23.0
2299,2012-04-18,2012,4,18,700.0,45.0,234.0,388.0,33.0
2300,2012-04-19,2012,4,19,610.0,47.0,179.0,365.0,19.0
2301,2012-04-20,2012,4,20,439.0,53.0,108.0,251.0,27.0
2302,2012-04-21,2012,4,21,290.0,28.0,66.0,169.0,27.0
2303,2012-04-22,2012,4,22,282.0,43.0,60.0,155.0,24.0
2304,2012-04-23,2012,4,23,407.0,43.0,85.0,247.0,32.0
2305,2012-04-24,2012,4,24,313.0,45.0,75.0,171.0,22.0
2306,2012-04-25,2012,4,25,328.0,29.0,80.0,192.0,27.0
2307,2012-04-26,2012,4,26,289.0,34.0,83.0,150.0,22.0
2308,2012-04-27,2012,4,27,275.0,40.0,63.0,151.0,21.0
2309,2012-04-28,2012,4,28,234.0,24.0,64.0,124.0,22.0
2310,2012-04-29,2012,4,29,238.0,30.0,74.0,117.0,17.0
2311,2012-04-30,2012,4,30,396.0,46.0,112.0,206.0,32.0
2312,2012-05-01,2012,5,1,353.0,60.0,110.0,161.0,22.0
2313,2012-05-02,2012,5,2,310.0,50.0,88.0,155.0,17.0
2314,2012-05-03,2012,5,3,321.0,52.0,73.0,172.0,24.0
2315,2012-05-04,2012,5,4,299.0,54.0,60.0,158.0,27.0
2316,2012-05-05,2012,5,5,254.0,56.0,55.0,125.0,18.0
2317,2012-05-06,2012,5,6,273.0,46.0,69.0,134.0,23.0
2318,2012-05-07,2012,5,7,365.0,63.0,85.0,190.0,27.0
2319,2012-05-08,2012,5,8,291.0,41.0,87.0,143.0,20.0
2320,2012-05-09,2012,5,9,306.0,38.0,80.0,167.0,21.0
2321,2012-05-10,2012,5,10,273.0,41.0,64.0,144.0,24.0
2322,2012-05-11,2012,5,11,247.0,37.0,54.0,130.0,26.0
2323,2012-05-12,2012,5,12,213.0,30.0,46.0,115.0,22.0
2324,2012-05-13,2012,5,13,288.0,45.0,80.0,136.0,27.0
2325,2012-05-14,2012,5,14,362.0,53.0,119.0,167.0,23.0
2326,2012-05-15,2012,5,15,286.0,43.0,73.0,151.0,19.0
2327,2012-05-16,2012,5,16,293.0,60.0,69.0,134.0,30.0
2328,2012-05-17,2012,5,17,323.0,39.0,73.0,187.0,24.0
2329,2012-05-18,2012,5,18,275.0,41.0,45.0,164.0,25.0
2330,2012-05-19,2012,5,19,250.0,28.0,60.0,141.0,21.0
2331,2012-05-20,2012,5,20,260.0,38.0,71.0,124.0,27.0
2332,2012-05-21,2012,5,21,315.0,33.0,83.0,170.0,29.0
2333,2012-05-22,2012,5,22,303.0,52.0,73.0,149.0,29.0
2334,2012-05-23,2012,5,23,252.0,33.0,50.0,147.0,22.0
2335,2012-05-24,2012,5,24,221.0,31.0,44.0,128.0,18.0
2336,2012-05-25,2012,5,25,209.0,34.0,42.0,114.0,19.0
2337,2012-05-26,2012,5,26,192.0,39.0,34.0,101.0,18.0
2338,2012-05-27,2012,5,27,299.0,40.0,55.0,179.0,25.0
2339,2012-05-28,2012,5,28,241.0,35.0,43.0,138.0,25.0
2340,2012-05-29,2012,5,29,309.0,49.0,66.0,177.0,17.0
2341,2012-05-30,2012,5,30,312.0,27.0,71.0,190.0,24.0
2342,2012-05-31,2012,5,31,245.0,39.0,45.0,138.0,23.0
2343,2012-06-01,2012,6,1,209.0,35.0,29.0,129.0,16.0
2344,2012-06-02,2012,6,2,196.0,30.0,26.0,126.0,14.0
2345,2012-06-03,2012,6,3,202.0,23.0,42.0,113.0,24.0
2346,2012-06-04,2012,6,4,262.0,49.0,42.0,146.0,25.0
2347,2012-06-05,2012,6,5,243.0,34.0,31.0,159.0,18.0
2348,2012-06-06,2012,6,6,228.0,29.0,29.0,139.0,31.0
2349,2012-06-07,2012,6,7,223.0,32.0,39.0,125.0,27.0
2350,2012-06-08,2012,6,8,198.0,28.0,38.0,110.0,22.0
2351,2012-06-09,2012,6,9,191.0,26.0,40.0,112.0,13.0
2352,2012-06-10,2012,6,10,213.0,28.0,57.0,104.0,24.0
2353,2012-06-11,2012,6,11,240.0,44.0,45.0,134.0,17.0
2354,2012-06-12,2012,6,12,190.0,22.0,40.0,111.0,17.0
2355,2012-06-13,2012,6,13,231.0,36.0,41.0,128.0,26.0
2356,2012-06-14,2012,6,14,207.0,25.0,37.0,123.0,22.0
2357,2012-06-15,2012,6,15,241.0,35.0,40.0,145.0,21.0
2358,2012-06-16,2012,6,16,188.0,29.0,37.0,103.0,19.0
2359,2012-06-17,2012,6,17,203.0,34.0,28.0,120.0,21.0
2360,2012-06-18,2012,6,18,252.0,33.0,46.0,148.0,25.0
2361,2012-06-19,2012,6,19,228.0,23.0,41.0,146.0,18.0
2362,2012-06-20,2012,6,20,247.0,29.0,37.0,159.0,22.0
2363,2012-06-21,2012,6,21,210.0,29.0,32.0,126.0,23.0
2364,2012-06-22,2012,6,22,226.0,38.0,47.0,114.0,27.0
2365,2012-06-23,2012,6,23,178.0,25.0,37.0,97.0,19.0
2366,2012-06-24,2012,6,24,200.0,33.0,39.0,110.0,18.0
2367,2012-06-25,2012,6,25,261.0,33.0,40.0,158.0,30.0
2368,2012-06-26,2012,6,26,265.0,36.0,39.0,162.0,28.0
2369,2012-06-27,2012,6,27,252.0,51.0,27.0,149.0,25.0
